,State,Year,Quarter,Txn_type,No_of_txn,amount
3577,tripura,2021,1,Financial Services,3146,2879929.222833151
3578,tripura,2021,1,Others,5827,4281067.764165951
3579,tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264
3580,tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
3581,tripura,2021,2,Merchant payments,440060,404915546.5177107
3582,tripura,2021,2,Financial Services,3656,3503925.3381061675
3583,tripura,2021,2,Others,7146,4271255.844077852
3584,tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186
3585,tripura,2021,3,Recharge & bill payments,620991,215226019.57596284
3586,tripura,2021,3,Merchant payments,584079,648504775.623629
3587,tripura,2021,3,Financial Services,2886,3473153.087671739
3588,tripura,2021,3,Others,8915,5028078.734792852
3589,tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016
3590,tripura,2021,4,Merchant payments,793636,874005407.7140213
3591,tripura,2021,4,Recharge & bill payments,650251,241225282.07451886
3592,tripura,2021,4,Financial Services,3635,5073898.6076811645
3593,tripura,2021,4,Others,12256,7838128.800210228
3594,tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204
3595,tripura,2022,1,Merchant payments,992891,1037265262.6570499
3596,tripura,2022,1,Recharge & bill payments,641170,262348230.9954375
3597,tripura,2022,1,Financial Services,4351,5782533.2422681665
3598,tripura,2022,1,Others,10915,7221703.089884497
3599,tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111
3600,tripura,2022,2,Merchant payments,1322009,1235804019.563663
3601,tripura,2022,2,Recharge & bill payments,638643,278018856.17835283
3602,tripura,2022,2,Financial Services,3812,4533635.768901512
3603,tripura,2022,2,Others,10553,5732336.736273008
3604,tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781
3605,tripura,2022,3,Merchant payments,1660497,1589078400.2615328
3606,tripura,2022,3,Recharge & bill payments,745382,329401812.4140819
3607,tripura,2022,3,Financial Services,4343,5330626.119674753
3608,tripura,2022,3,Others,9679,5616127.06807068
3609,tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012
3610,tripura,2022,4,Merchant payments,2054988,1925282618.8109846
3611,tripura,2022,4,Recharge & bill payments,874800,373875271.19878656
3612,tripura,2022,4,Financial Services,5787,5028488.55453164
3613,tripura,2022,4,Others,10225,6551901.175783692
3614,tripura,2023,1,Merchant payments,2991978,2538146159.0
3615,tripura,2023,1,Peer-to-peer payments,2961284,10170883076.0
3616,tripura,2023,1,Recharge & bill payments,1146228,565902758.0
3617,tripura,2023,1,Financial Services,7716,6190362.0
3618,tripura,2023,1,Others,11481,7160536.0
3619,tripura,2023,2,Merchant payments,3654027,2936486824.0
3620,tripura,2023,2,Peer-to-peer payments,3144448,10396364428.0
3621,tripura,2023,2,Recharge & bill payments,1112236,570797284.0
3622,tripura,2023,2,Financial Services,8100,8721399.0
3623,tripura,2023,2,Others,10732,6760147.0
3624,uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816488
3625,uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760597
3626,uttar-pradesh,2018,1,Merchant payments,442436,428301434.2754866
3627,uttar-pradesh,2018,1,Financial Services,397328,75150444.99108115
3628,uttar-pradesh,2018,1,Others,570712,447722351.3138524
3629,uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608
3630,uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.945545
3631,uttar-pradesh,2018,2,Merchant payments,909545,799920463.267408
3632,uttar-pradesh,2018,2,Financial Services,563213,105536911.84026654
3633,uttar-pradesh,2018,2,Others,521685,572768843.1641636
3634,uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276
3635,uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062.8899517
3636,uttar-pradesh,2018,3,Merchant payments,2397448,1012726185.1169598
3637,uttar-pradesh,2018,3,Financial Services,603303,76605144.65776658
3638,uttar-pradesh,2018,3,Others,544964,493702369.5936288
3639,uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734
3640,uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788
3641,uttar-pradesh,2018,4,Merchant payments,6953857,2480267671.259793
3642,uttar-pradesh,2018,4,Financial Services,517619,76250539.85851902
3643,uttar-pradesh,2018,4,Others,847573,663216794.1554663
3644,uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.45149
3645,uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032.9564486
3646,uttar-pradesh,2019,1,Merchant payments,8558766,3105904146.2085333
3647,uttar-pradesh,2019,1,Financial Services,389733,43341558.48535549
3648,uttar-pradesh,2019,1,Others,912840,637066065.9078369
3649,uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861
3650,uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685
3651,uttar-pradesh,2019,2,Merchant payments,12733089,4894223107.452321
3652,uttar-pradesh,2019,2,Financial Services,264091,38169259.945291094
3653,uttar-pradesh,2019,2,Others,1229734,775758168.4201038
3654,uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964
3655,uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595396
3656,uttar-pradesh,2019,3,Merchant payments,19625935,7399443975.24218
3657,uttar-pradesh,2019,3,Financial Services,258548,51363215.14597865
3658,uttar-pradesh,2019,3,Others,1389018,683145478.0865316
3659,uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326
3660,uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977
3661,uttar-pradesh,2019,4,Merchant payments,20582052,9412924984.9687
3662,uttar-pradesh,2019,4,Financial Services,242936,45686806.83093811
3663,uttar-pradesh,2019,4,Others,1239931,433285937.588854
3664,uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.56177
3665,uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430.652225
3666,uttar-pradesh,2020,1,Merchant payments,26741638,13072371616.871723
3667,uttar-pradesh,2020,1,Financial Services,139990,64365117.409359045
3668,uttar-pradesh,2020,1,Others,998744,376573949.20359
3669,uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056.368128
3670,uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693
3671,uttar-pradesh,2020,2,Merchant payments,18625913,13655151082.574724
3672,uttar-pradesh,2020,2,Financial Services,150360,131930242.90371712
3673,uttar-pradesh,2020,2,Others,412073,209384339.5723213
3674,uttar-pradesh,2020,3,Peer-to-peer payments,54449911,207530912756.73047
3675,uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365640.853413
3676,uttar-pradesh,2020,3,Merchant payments,34697942,24224433240.836243
3677,uttar-pradesh,2020,3,Financial Services,206210,194129227.54374278
3678,uttar-pradesh,2020,3,Others,586033,303114557.0989778
3679,uttar-pradesh,2020,4,Peer-to-peer payments,75433782,294401153346.76337
3680,uttar-pradesh,2020,4,Merchant payments,61922138,44438824680.670944
3681,uttar-pradesh,2020,4,Recharge & bill payments,39570153,17793973968.761925
3682,uttar-pradesh,2020,4,Financial Services,246868,255803306.13741985
3683,uttar-pradesh,2020,4,Others,994576,539071475.9342327
3684,uttar-pradesh,2021,1,Peer-to-peer payments,85539321,321609613378.6789
3685,uttar-pradesh,2021,1,Merchant payments,78873969,55362244381.43686
3686,uttar-pradesh,2021,1,Recharge & bill payments,38981894,18563189222.328217
3687,uttar-pradesh,2021,1,Financial Services,250656,266104783.7449573
3688,uttar-pradesh,2021,1,Others,853707,486435811.3771204
3689,uttar-pradesh,2021,2,Peer-to-peer payments,102927942,388761820128.4563
3690,uttar-pradesh,2021,2,Merchant payments,84860582,70351401159.78787
3691,uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927128.75408
3692,uttar-pradesh,2021,2,Financial Services,270944,266853066.82962543
3693,uttar-pradesh,2021,2,Others,858953,525487682.5584012
3694,uttar-pradesh,2021,3,Peer-to-peer payments,127945827,440726915882.17084
3695,uttar-pradesh,2021,3,Merchant payments,126699830,91089049637.02377
3696,uttar-pradesh,2021,3,Recharge & bill payments,50414232,24348150109.635994
3697,uttar-pradesh,2021,3,Financial Services,253418,292009129.0296748
3698,uttar-pradesh,2021,3,Others,1230077,624716522.0745409
3699,uttar-pradesh,2021,4,Merchant payments,183966052,142889329646.05463
3700,uttar-pradesh,2021,4,Peer-to-peer payments,167503176,600973581946.6772
3701,uttar-pradesh,2021,4,Recharge & bill payments,52863531,28812549097.65689
3702,uttar-pradesh,2021,4,Financial Services,353219,386356976.48969895
3703,uttar-pradesh,2021,4,Others,1471954,829152405.3448995
3704,uttar-pradesh,2022,1,Merchant payments,221556930,165543931419.27045
3705,uttar-pradesh,2022,1,Peer-to-peer payments,195592648,684758883172.6667
3706,uttar-pradesh,2022,1,Recharge & bill payments,54873261,31683813998.386055
3707,uttar-pradesh,2022,1,Financial Services,358499,386218170.5981607
3708,uttar-pradesh,2022,1,Others,1571908,750327356.10464
3709,uttar-pradesh,2022,2,Merchant payments,298721048,216176289528.43256
3710,uttar-pradesh,2022,2,Peer-to-peer payments,232444860,812579156783.274
3711,uttar-pradesh,2022,2,Recharge & bill payments,62659780,37867966758.88997
3712,uttar-pradesh,2022,2,Financial Services,268349,285646084.3258523
3713,uttar-pradesh,2022,2,Others,1204739,606123265.0864555
3714,uttar-pradesh,2022,3,Merchant payments,361972506,232005905549.1372
3715,uttar-pradesh,2022,3,Peer-to-peer payments,267205027,844564255684.5037
3716,uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148172.58542
3717,uttar-pradesh,2022,3,Financial Services,367887,344330142.1388885
3718,uttar-pradesh,2022,3,Others,1058841,601411350.4106325
3719,uttar-pradesh,2022,4,Merchant payments,439247166,296781967366.6535
3720,uttar-pradesh,2022,4,Peer-to-peer payments,317613698,1030345562935.8824
3721,uttar-pradesh,2022,4,Recharge & bill payments,78025017,48159073834.94295
3722,uttar-pradesh,2022,4,Financial Services,418329,430212917.27641135
3723,uttar-pradesh,2022,4,Others,1064861,661985014.756895
3724,uttar-pradesh,2023,1,Merchant payments,520911142,323614616766.0
3725,uttar-pradesh,2023,1,Peer-to-peer payments,383752815,1246010023301.0
3726,uttar-pradesh,2023,1,Recharge & bill payments,96225086,66101414555.0
3727,uttar-pradesh,2023,1,Financial Services,486982,483872123.0
3728,uttar-pradesh,2023,1,Others,1181697,726338627.0
3729,uttar-pradesh,2023,2,Merchant payments,653469610,372223301627.0
3730,uttar-pradesh,2023,2,Peer-to-peer payments,446787898,1389827653278.0
3731,uttar-pradesh,2023,2,Recharge & bill payments,109571801,73352450074.0
3732,uttar-pradesh,2023,2,Financial Services,506431,562369291.0
3733,uttar-pradesh,2023,2,Others,1074842,656302256.0
3734,uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3349145
3735,uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346.334598
3736,uttarakhand,2018,1,Merchant payments,35382,39372913.10424411
3737,uttarakhand,2018,1,Financial Services,27761,5637758.5563494945
3738,uttarakhand,2018,1,Others,53569,42553823.19378027
3739,uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8234874
3740,uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864.7682114
3741,uttarakhand,2018,2,Merchant payments,60494,66946005.75890133
3742,uttarakhand,2018,2,Financial Services,29919,7913276.778501136
3743,uttarakhand,2018,2,Others,46887,52152138.42194019
3744,uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294.930648
3745,uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.76646537
3746,uttarakhand,2018,3,Merchant payments,112342,84447374.86583523
3747,uttarakhand,2018,3,Financial Services,22792,4334709.909645849
3748,uttarakhand,2018,3,Others,39917,42516103.38590273
3749,uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132.343549
3750,uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.33795583
3751,uttarakhand,2018,4,Merchant payments,289733,228453045.85460952
3752,uttarakhand,2018,4,Financial Services,29916,6035161.098892693
3753,uttarakhand,2018,4,Others,50257,54285064.328889735
3754,uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071
3755,uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843
3756,uttarakhand,2019,1,Merchant payments,372290,226281078.7699414
3757,uttarakhand,2019,1,Financial Services,28784,3951610.30495379
3758,uttarakhand,2019,1,Others,55528,46303966.00979781
3759,uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670.580209
3760,uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9136597
3761,uttarakhand,2019,2,Merchant payments,721858,323876953.4104364
3762,uttarakhand,2019,2,Financial Services,21852,2550386.4774141517
3763,uttarakhand,2019,2,Others,69727,54187888.53677146
3764,uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076.436331
3765,uttarakhand,2019,3,Recharge & bill payments,2201606,683772296.9748493
3766,uttarakhand,2019,3,Merchant payments,1121052,480794827.1193007
3767,uttarakhand,2019,3,Financial Services,12119,4570326.192004257
3768,uttarakhand,2019,3,Others,62155,47272543.294839665
3769,uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.604958
3770,uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.4576316
3771,uttarakhand,2019,4,Merchant payments,1542944,701746516.8731368
3772,uttarakhand,2019,4,Financial Services,11585,3555524.3767221333
3773,uttarakhand,2019,4,Others,50298,30336605.83833359
3774,uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.865887
3775,uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924.445406
3776,uttarakhand,2020,1,Merchant payments,2289657,1094245197.2356641
3777,uttarakhand,2020,1,Financial Services,10246,8180881.808693047
3778,uttarakhand,2020,1,Others,48341,27378658.631921414
3779,uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584.942265
3780,uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169.690296
3781,uttarakhand,2020,2,Merchant payments,1587042,1181497493.0283294
3782,uttarakhand,2020,2,Financial Services,15023,17612288.05771955
3783,uttarakhand,2020,2,Others,33981,18590166.382408556
3784,uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807.44993
3785,uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287.697055
3786,uttarakhand,2020,3,Merchant payments,3164623,2166776519.8536706
3787,uttarakhand,2020,3,Financial Services,20455,26449980.584111303
3788,uttarakhand,2020,3,Others,45352,23442372.42176825
3789,uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002.1362
3790,uttarakhand,2020,4,Merchant payments,6629201,4274032856.6465273
3791,uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950.5564795
3792,uttarakhand,2020,4,Financial Services,27120,29791064.761797357
3793,uttarakhand,2020,4,Others,68376,42358455.00938001
3794,uttarakhand,2021,1,Merchant payments,8393767,5283142247.065777
3795,uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442.63442
3796,uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484.030287
3797,uttarakhand,2021,1,Financial Services,30208,38400863.99560504
3798,uttarakhand,2021,1,Others,56148,36320362.17233381
3799,uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244.390625
3800,uttarakhand,2021,2,Merchant payments,9134389,6257528832.057196
3801,uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048.8157122
3802,uttarakhand,2021,2,Financial Services,31497,35404991.874676295
3803,uttarakhand,2021,2,Others,71322,43914757.70001851
3804,uttarakhand,2021,3,Merchant payments,13673085,9001414756.070686
3805,uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720.01872
3806,uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095.263321
3807,uttarakhand,2021,3,Financial Services,27839,38013969.98341857
3808,uttarakhand,2021,3,Others,86175,48863242.2282843
3809,uttarakhand,2021,4,Merchant payments,19850878,13515464697.761791
3810,uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.07786
3811,uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.023079
3812,uttarakhand,2021,4,Financial Services,38764,51212042.381750934
3813,uttarakhand,2021,4,Others,116173,71304856.17664191
3814,uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846
3815,uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823
3816,uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198
3817,uttarakhand,2022,1,Financial Services,39033,49695999.71828518
