,State,Year,Quarter,Pincode,Registered_users
2084,goa,2021,1,403722,23019
2085,goa,2021,1,403521,17278
2086,goa,2021,1,403512,15009
2087,goa,2021,1,403515,13117
2088,goa,2021,2,403601,35016
2089,goa,2021,2,403001,33753
2090,goa,2021,2,403516,33166
2091,goa,2021,2,403401,31770
2092,goa,2021,2,403507,26546
2093,goa,2021,2,403802,25160
2094,goa,2021,2,403722,24578
2095,goa,2021,2,403521,18403
2096,goa,2021,2,403512,16035
2097,goa,2021,2,403515,13992
2098,goa,2021,3,403601,37507
2099,goa,2021,3,403001,36113
2100,goa,2021,3,403516,35395
2101,goa,2021,3,403401,34083
2102,goa,2021,3,403507,28444
2103,goa,2021,3,403802,26955
2104,goa,2021,3,403722,26342
2105,goa,2021,3,403521,19690
2106,goa,2021,3,403512,17249
2107,goa,2021,3,403515,14917
2108,goa,2021,4,403601,39985
2109,goa,2021,4,403001,38489
2110,goa,2021,4,403516,37615
2111,goa,2021,4,403401,36388
2112,goa,2021,4,403507,30339
2113,goa,2021,4,403802,28748
2114,goa,2021,4,403722,28215
2115,goa,2021,4,403521,20963
2116,goa,2021,4,403512,18476
2117,goa,2021,4,403515,15851
2118,goa,2022,1,403601,42284
2119,goa,2022,1,403001,40658
2120,goa,2022,1,403516,39737
2121,goa,2022,1,403401,38530
2122,goa,2022,1,403507,32152
2123,goa,2022,1,403802,30460
2124,goa,2022,1,403722,29946
2125,goa,2022,1,403521,22153
2126,goa,2022,1,403512,19621
2127,goa,2022,1,403515,16746
2128,goa,2022,2,403601,44524
2129,goa,2022,2,403001,42745
2130,goa,2022,2,403516,41711
2131,goa,2022,2,403401,40592
2132,goa,2022,2,403507,33849
2133,goa,2022,2,403802,32057
2134,goa,2022,2,403722,31588
2135,goa,2022,2,403521,23291
2136,goa,2022,2,403512,20688
2137,goa,2022,2,403515,17575
2138,goa,2022,3,403601,46781
2139,goa,2022,3,403001,44871
2140,goa,2022,3,403516,43715
2141,goa,2022,3,403401,42722
2142,goa,2022,3,403507,35584
2143,goa,2022,3,403802,33724
2144,goa,2022,3,403722,33341
2145,goa,2022,3,403521,24473
2146,goa,2022,3,403512,21788
2147,goa,2022,3,403515,18401
2148,goa,2022,4,403601,49007
2149,goa,2022,4,403001,46997
2150,goa,2022,4,403516,45745
2151,goa,2022,4,403401,44729
2152,goa,2022,4,403507,37261
2153,goa,2022,4,403802,35405
2154,goa,2022,4,403722,35057
2155,goa,2022,4,403521,25628
2156,goa,2022,4,403512,22733
2157,goa,2022,4,403515,19246
2158,goa,2023,1,403601,51090
2159,goa,2023,1,403001,49009
2160,goa,2023,1,403516,47604
2161,goa,2023,1,403401,46716
2162,goa,2023,1,403507,38878
2163,goa,2023,1,403802,36991
2164,goa,2023,1,403722,36725
2165,goa,2023,1,403521,26694
2166,goa,2023,1,403512,23734
2167,goa,2023,1,403515,20070
2168,goa,2023,2,403601,52926
2169,goa,2023,2,403001,50691
2170,goa,2023,2,403516,49202
2171,goa,2023,2,403401,48492
2172,goa,2023,2,403507,40331
2173,goa,2023,2,403802,38360
2174,goa,2023,2,403722,38166
2175,goa,2023,2,403521,27648
2176,goa,2023,2,403512,24698
2177,goa,2023,2,403515,20746
2178,gujarat,2018,1,395006,72275
2179,gujarat,2018,1,395010,45734
2180,gujarat,2018,1,395004,37825
2181,gujarat,2018,1,382350,32292
2182,gujarat,2018,1,394210,31969
2183,gujarat,2018,1,395003,30787
2184,gujarat,2018,1,382481,25321
2185,gujarat,2018,1,395009,23628
2186,gujarat,2018,1,396191,22824
2187,gujarat,2018,1,382415,22742
2188,gujarat,2018,2,395006,94500
2189,gujarat,2018,2,395010,60175
2190,gujarat,2018,2,395004,49139
2191,gujarat,2018,2,394210,44190
2192,gujarat,2018,2,382350,41644
2193,gujarat,2018,2,395003,40881
2194,gujarat,2018,2,382481,32292
2195,gujarat,2018,2,396191,30464
2196,gujarat,2018,2,395009,30378
2197,gujarat,2018,2,382415,29895
2198,gujarat,2018,3,395006,113391
2199,gujarat,2018,3,395010,73560
2200,gujarat,2018,3,395004,58525
2201,gujarat,2018,3,394210,56563
2202,gujarat,2018,3,395003,50366
2203,gujarat,2018,3,382350,49974
2204,gujarat,2018,3,396191,38490
2205,gujarat,2018,3,382481,38313
2206,gujarat,2018,3,395009,36563
2207,gujarat,2018,3,382415,36510
2208,gujarat,2018,4,395006,135881
2209,gujarat,2018,4,395010,89595
2210,gujarat,2018,4,394210,71909
2211,gujarat,2018,4,395004,69666
2212,gujarat,2018,4,382350,62863
2213,gujarat,2018,4,395003,62164
2214,gujarat,2018,4,382481,50895
2215,gujarat,2018,4,396191,48467
2216,gujarat,2018,4,382415,46926
2217,gujarat,2018,4,395009,44962
2218,gujarat,2019,1,395006,157558
2219,gujarat,2019,1,395010,104683
2220,gujarat,2019,1,394210,86656
2221,gujarat,2019,1,395004,79826
2222,gujarat,2019,1,382350,74106
2223,gujarat,2019,1,395003,73240
2224,gujarat,2019,1,382481,60080
2225,gujarat,2019,1,396191,58289
2226,gujarat,2019,1,382415,56346
2227,gujarat,2019,1,382345,53663
2228,gujarat,2019,2,395006,180042
2229,gujarat,2019,2,395010,117410
2230,gujarat,2019,2,394210,99259
2231,gujarat,2019,2,395004,88490
2232,gujarat,2019,2,382350,83582
2233,gujarat,2019,2,395003,82557
2234,gujarat,2019,2,382481,67372
2235,gujarat,2019,2,396191,66034
2236,gujarat,2019,2,382415,64402
2237,gujarat,2019,2,382345,61531
2238,gujarat,2019,3,395006,198132
2239,gujarat,2019,3,395010,128538
2240,gujarat,2019,3,394210,111163
2241,gujarat,2019,3,395004,95896
2242,gujarat,2019,3,382350,92274
2243,gujarat,2019,3,395003,90925
2244,gujarat,2019,3,382481,73913
2245,gujarat,2019,3,396191,73506
2246,gujarat,2019,3,382415,72158
2247,gujarat,2019,3,382345,68940
2248,gujarat,2019,4,395006,214322
2249,gujarat,2019,4,395010,138999
2250,gujarat,2019,4,394210,123670
2251,gujarat,2019,4,395004,103138
2252,gujarat,2019,4,382350,99646
2253,gujarat,2019,4,395003,98804
2254,gujarat,2019,4,396191,81666
2255,gujarat,2019,4,382481,79158
2256,gujarat,2019,4,382415,78997
2257,gujarat,2019,4,382345,75408
2258,gujarat,2020,1,395006,230047
2259,gujarat,2020,1,395010,149506
2260,gujarat,2020,1,394210,137283
2261,gujarat,2020,1,395004,110684
2262,gujarat,2020,1,395003,106915
2263,gujarat,2020,1,382350,106647
2264,gujarat,2020,1,396191,90365
2265,gujarat,2020,1,382415,86315
2266,gujarat,2020,1,382481,84353
2267,gujarat,2020,1,382345,82048
2268,gujarat,2020,2,395006,245129
2269,gujarat,2020,2,395010,160784
2270,gujarat,2020,2,394210,153681
2271,gujarat,2020,2,395004,119752
2272,gujarat,2020,2,395003,115539
2273,gujarat,2020,2,382350,115202
2274,gujarat,2020,2,396191,100064
2275,gujarat,2020,2,382415,95250
2276,gujarat,2020,2,382481,90515
2277,gujarat,2020,2,382345,90259
2278,gujarat,2020,3,395006,259468
2279,gujarat,2020,3,395010,173062
2280,gujarat,2020,3,394210,167802
2281,gujarat,2020,3,395004,127956
2282,gujarat,2020,3,395003,124692
2283,gujarat,2020,3,382350,123709
2284,gujarat,2020,3,396191,109788
2285,gujarat,2020,3,382415,103846
2286,gujarat,2020,3,382345,98070
2287,gujarat,2020,3,382481,96759
2288,gujarat,2020,4,395006,276969
2289,gujarat,2020,4,395010,187103
2290,gujarat,2020,4,394210,184572
2291,gujarat,2020,4,395004,137335
2292,gujarat,2020,4,395003,135529
2293,gujarat,2020,4,382350,133012
2294,gujarat,2020,4,396191,121067
2295,gujarat,2020,4,382415,112726
2296,gujarat,2020,4,382345,105910
2297,gujarat,2020,4,382481,103359
2298,gujarat,2021,1,395006,297048
2299,gujarat,2021,1,395010,201470
2300,gujarat,2021,1,394210,200058
2301,gujarat,2021,1,395004,147473
2302,gujarat,2021,1,395003,145856
2303,gujarat,2021,1,382350,142849
2304,gujarat,2021,1,396191,130996
2305,gujarat,2021,1,382415,121750
2306,gujarat,2021,1,382345,113956
2307,gujarat,2021,1,385535,110989
2308,gujarat,2021,2,395006,317597
2309,gujarat,2021,2,395010,215717
2310,gujarat,2021,2,394210,214776
2311,gujarat,2021,2,395004,157608
2312,gujarat,2021,2,395003,156006
2313,gujarat,2021,2,382350,152795
2314,gujarat,2021,2,396191,140329
2315,gujarat,2021,2,382415,130437
2316,gujarat,2021,2,382345,121975
2317,gujarat,2021,2,385535,119329
2318,gujarat,2021,3,395006,340436
2319,gujarat,2021,3,395010,231725
2320,gujarat,2021,3,394210,231353
2321,gujarat,2021,3,395004,168968
2322,gujarat,2021,3,395003,167307
2323,gujarat,2021,3,382350,163762
2324,gujarat,2021,3,396191,150868
2325,gujarat,2021,3,382415,140098
2326,gujarat,2021,3,382345,130967
2327,gujarat,2021,3,385535,128886
2328,gujarat,2021,4,395006,363595
2329,gujarat,2021,4,394210,247983
2330,gujarat,2021,4,395010,247597
2331,gujarat,2021,4,395004,180294
2332,gujarat,2021,4,395003,178606
2333,gujarat,2021,4,382350,174821
2334,gujarat,2021,4,396191,161460
2335,gujarat,2021,4,382415,149751
2336,gujarat,2021,4,382345,139819
2337,gujarat,2021,4,385535,138286
2338,gujarat,2022,1,395006,385040
2339,gujarat,2022,1,394210,263596
2340,gujarat,2022,1,395010,262287
2341,gujarat,2022,1,395004,190769
2342,gujarat,2022,1,395003,189101
2343,gujarat,2022,1,382350,185001
2344,gujarat,2022,1,396191,171443
2345,gujarat,2022,1,382415,158818
2346,gujarat,2022,1,382345,148068
2347,gujarat,2022,1,385535,147477
2348,gujarat,2022,2,395006,405477
2349,gujarat,2022,2,394210,278453
2350,gujarat,2022,2,395010,276339
2351,gujarat,2022,2,395004,200828
2352,gujarat,2022,2,395003,199079
2353,gujarat,2022,2,382350,194725
2354,gujarat,2022,2,396191,180851
2355,gujarat,2022,2,382415,167419
2356,gujarat,2022,2,385535,156144
2357,gujarat,2022,2,382345,155908
2358,gujarat,2022,3,395006,426968
2359,gujarat,2022,3,394210,294155
2360,gujarat,2022,3,395010,290935
2361,gujarat,2022,3,395004,211361
2362,gujarat,2022,3,395003,209495
2363,gujarat,2022,3,382350,204832
2364,gujarat,2022,3,396191,190805
2365,gujarat,2022,3,382415,176390
2366,gujarat,2022,3,385535,164910
2367,gujarat,2022,3,382345,164109
2368,gujarat,2022,4,395006,448463
2369,gujarat,2022,4,394210,309875
2370,gujarat,2022,4,395010,305674
2371,gujarat,2022,4,395004,221859
2372,gujarat,2022,4,395003,219947
2373,gujarat,2022,4,382350,214911
2374,gujarat,2022,4,396191,200547
2375,gujarat,2022,4,382415,185450
2376,gujarat,2022,4,385535,173196
2377,gujarat,2022,4,382345,172424
2378,gujarat,2023,1,395006,468935
2379,gujarat,2023,1,394210,324796
2380,gujarat,2023,1,395010,319666
2381,gujarat,2023,1,395004,231760
2382,gujarat,2023,1,395003,229820
2383,gujarat,2023,1,382350,224592
2384,gujarat,2023,1,396191,209998
2385,gujarat,2023,1,382415,193969
2386,gujarat,2023,1,385535,181611
2387,gujarat,2023,1,382345,180196
2388,gujarat,2023,2,395006,487460
2389,gujarat,2023,2,394210,338493
2390,gujarat,2023,2,395010,332086
2391,gujarat,2023,2,395004,240529
2392,gujarat,2023,2,395003,238544
2393,gujarat,2023,2,382350,232887
2394,gujarat,2023,2,396191,218210
2395,gujarat,2023,2,382415,201581
2396,gujarat,2023,2,385535,189519
2397,gujarat,2023,2,382345,187051
2398,haryana,2018,1,122001,82656
2399,haryana,2018,1,121004,52178
2400,haryana,2018,1,121003,48088
2401,haryana,2018,1,122002,42709
2402,haryana,2018,1,122006,42454
2403,haryana,2018,1,121001,42239
2404,haryana,2018,1,124001,36966
2405,haryana,2018,1,123401,34462
2406,haryana,2018,1,122051,33437
2407,haryana,2018,1,132001,31575
2408,haryana,2018,2,122001,107275
2409,haryana,2018,2,121004,69412
2410,haryana,2018,2,121003,63458
2411,haryana,2018,2,121001,56154
2412,haryana,2018,2,122002,55528
2413,haryana,2018,2,122006,54489
2414,haryana,2018,2,124001,48721
2415,haryana,2018,2,123401,44946
2416,haryana,2018,2,122051,44764
2417,haryana,2018,2,132001,41673
2418,haryana,2018,3,122001,130847
2419,haryana,2018,3,121004,86428
2420,haryana,2018,3,121003,78699
2421,haryana,2018,3,121001,71428
2422,haryana,2018,3,122002,68873
2423,haryana,2018,3,122006,67331
2424,haryana,2018,3,124001,59016
2425,haryana,2018,3,123401,54477
2426,haryana,2018,3,122051,54363
2427,haryana,2018,3,132001,50845
2428,haryana,2018,4,122001,163556
2429,haryana,2018,4,121004,117034
2430,haryana,2018,4,121003,103920
2431,haryana,2018,4,121001,101287
2432,haryana,2018,4,122002,86547
2433,haryana,2018,4,122006,85334
2434,haryana,2018,4,124001,71218
2435,haryana,2018,4,122051,67543
2436,haryana,2018,4,123401,67235
2437,haryana,2018,4,122004,64480
2438,haryana,2019,1,122001,194366
2439,haryana,2019,1,121004,144318
2440,haryana,2019,1,121003,125626
2441,haryana,2019,1,121001,122040
2442,haryana,2019,1,122002,102287
2443,haryana,2019,1,122006,101815
2444,haryana,2019,1,124001,83228
2445,haryana,2019,1,122051,81253
2446,haryana,2019,1,121102,80409
2447,haryana,2019,1,123401,80255
2448,haryana,2019,2,122001,217913
2449,haryana,2019,2,121004,164350
2450,haryana,2019,2,121003,141046
2451,haryana,2019,2,121001,138083
2452,haryana,2019,2,122002,115060
2453,haryana,2019,2,122006,114395
2454,haryana,2019,2,124001,94885
2455,haryana,2019,2,121102,93648
2456,haryana,2019,2,123401,92297
2457,haryana,2019,2,122051,90453
2458,haryana,2019,3,122001,239679
2459,haryana,2019,3,121004,182786
2460,haryana,2019,3,121003,155581
2461,haryana,2019,3,121001,152399
2462,haryana,2019,3,122002,126886
2463,haryana,2019,3,122006,126740
2464,haryana,2019,3,121102,106171
2465,haryana,2019,3,124001,105974
2466,haryana,2019,3,123401,103749
2467,haryana,2019,3,122004,99827
2468,haryana,2019,4,122001,258880
2469,haryana,2019,4,121004,201072
2470,haryana,2019,4,121003,169105
2471,haryana,2019,4,121001,164555
2472,haryana,2019,4,122006,137295
2473,haryana,2019,4,122002,136781
2474,haryana,2019,4,121102,117172
2475,haryana,2019,4,124001,115727
2476,haryana,2019,4,123401,113575
2477,haryana,2019,4,122004,109845
2478,haryana,2020,1,122001,277400
2479,haryana,2020,1,121004,220431
2480,haryana,2020,1,121003,183564
2481,haryana,2020,1,121001,177159
2482,haryana,2020,1,122006,147672
2483,haryana,2020,1,122002,146453
2484,haryana,2020,1,121102,129418
2485,haryana,2020,1,124001,126121
2486,haryana,2020,1,123401,124071
2487,haryana,2020,1,122004,120068
2488,haryana,2020,2,122001,293479
2489,haryana,2020,2,121004,239658
2490,haryana,2020,2,121003,198248
2491,haryana,2020,2,121001,190142
2492,haryana,2020,2,122006,157703
2493,haryana,2020,2,122002,154797
2494,haryana,2020,2,121102,142490
2495,haryana,2020,2,124001,136592
2496,haryana,2020,2,123401,135535
2497,haryana,2020,2,122004,127957
2498,haryana,2020,3,122001,314031
2499,haryana,2020,3,121004,261230
2500,haryana,2020,3,121003,214022
2501,haryana,2020,3,121001,205343
2502,haryana,2020,3,122006,170596
2503,haryana,2020,3,122002,165039
2504,haryana,2020,3,121102,155722
2505,haryana,2020,3,124001,149067
2506,haryana,2020,3,123401,148188
2507,haryana,2020,3,122004,138271
2508,haryana,2020,4,122001,336803
2509,haryana,2020,4,121004,283882
2510,haryana,2020,4,121003,230786
2511,haryana,2020,4,121001,221002
2512,haryana,2020,4,122006,184356
2513,haryana,2020,4,122002,176881
2514,haryana,2020,4,121102,169232
2515,haryana,2020,4,124001,161912
2516,haryana,2020,4,123401,160526
2517,haryana,2020,4,122004,150225
2518,haryana,2021,1,122001,361360
2519,haryana,2021,1,121004,306230
2520,haryana,2021,1,121003,247955
2521,haryana,2021,1,121001,237542
2522,haryana,2021,1,122006,198022
2523,haryana,2021,1,122002,189395
2524,haryana,2021,1,121102,182342
2525,haryana,2021,1,124001,173733
2526,haryana,2021,1,123401,172665
2527,haryana,2021,1,122004,162301
2528,haryana,2021,2,122001,385555
2529,haryana,2021,2,121004,328000
2530,haryana,2021,2,121003,264861
2531,haryana,2021,2,121001,254045
2532,haryana,2021,2,122006,211281
2533,haryana,2021,2,122002,201795
2534,haryana,2021,2,121102,195621
2535,haryana,2021,2,124001,186059
2536,haryana,2021,2,123401,184718
2537,haryana,2021,2,122004,173740
2538,haryana,2021,3,122001,412737
2539,haryana,2021,3,121004,352312
2540,haryana,2021,3,121003,284042
2541,haryana,2021,3,121001,272333
2542,haryana,2021,3,122006,226097
2543,haryana,2021,3,122002,215608
2544,haryana,2021,3,121102,210637
2545,haryana,2021,3,124001,199561
2546,haryana,2021,3,123401,198439
2547,haryana,2021,3,122004,186579
2548,haryana,2021,4,122001,440178
2549,haryana,2021,4,121004,376910
2550,haryana,2021,4,121003,303566
2551,haryana,2021,4,121001,290827
2552,haryana,2021,4,122006,241050
2553,haryana,2021,4,122002,229524
2554,haryana,2021,4,121102,225645
2555,haryana,2021,4,124001,213051
2556,haryana,2021,4,123401,212046
2557,haryana,2021,4,122004,199804
2558,haryana,2022,1,122001,465984
2559,haryana,2022,1,121004,400283
2560,haryana,2022,1,121003,321859
2561,haryana,2022,1,121001,308144
2562,haryana,2022,1,122006,255061
2563,haryana,2022,1,122002,242575
2564,haryana,2022,1,121102,239809
2565,haryana,2022,1,124001,225735
2566,haryana,2022,1,123401,225100
2567,haryana,2022,1,122004,212387
2568,haryana,2022,2,122001,490709
2569,haryana,2022,2,121004,422488
2570,haryana,2022,2,121003,339295
2571,haryana,2022,2,121001,324650
2572,haryana,2022,2,122006,268387
2573,haryana,2022,2,122002,255084
2574,haryana,2022,2,121102,253094
2575,haryana,2022,2,124001,237736
2576,haryana,2022,2,123401,237454
2577,haryana,2022,2,122004,224546
2578,haryana,2022,3,122001,516313
2579,haryana,2022,3,121004,445822
2580,haryana,2022,3,121003,357581
2581,haryana,2022,3,121001,341866
2582,haryana,2022,3,122006,282229
2583,haryana,2022,3,122002,267850
2584,haryana,2022,3,121102,266955
2585,haryana,2022,3,123401,250221
2586,haryana,2022,3,124001,250178
2587,haryana,2022,3,122004,237160
2588,haryana,2022,4,122001,542209
2589,haryana,2022,4,121004,468607
2590,haryana,2022,4,121003,376201
2591,haryana,2022,4,121001,358891
2592,haryana,2022,4,122006,296184
2593,haryana,2022,4,122002,280688
2594,haryana,2022,4,121102,279801
2595,haryana,2022,4,124001,262578
2596,haryana,2022,4,123401,262455
2597,haryana,2022,4,122004,249924
2598,haryana,2023,1,122001,566889
2599,haryana,2023,1,121004,490243
2600,haryana,2023,1,121003,393759
2601,haryana,2023,1,121001,374984
2602,haryana,2023,1,122006,309366
2603,haryana,2023,1,122002,292936
2604,haryana,2023,1,121102,292301
2605,haryana,2023,1,123401,274345
2606,haryana,2023,1,124001,274341
2607,haryana,2023,1,122004,262041
2608,haryana,2023,2,122001,587988
2609,haryana,2023,2,121004,509776
2610,haryana,2023,2,121003,409084
2611,haryana,2023,2,121001,389395
2612,haryana,2023,2,122006,320750
2613,haryana,2023,2,121102,304262
2614,haryana,2023,2,122002,303350
2615,haryana,2023,2,123401,285072
2616,haryana,2023,2,124001,284505
2617,haryana,2023,2,122004,272545
2618,himachal-pradesh,2018,1,173205,21409
2619,himachal-pradesh,2018,1,174101,10157
2620,himachal-pradesh,2018,1,173025,6327
2621,himachal-pradesh,2018,1,175131,4677
2622,himachal-pradesh,2018,1,171001,4527
2623,himachal-pradesh,2018,1,173212,4335
2624,himachal-pradesh,2018,1,175001,3744
2625,himachal-pradesh,2018,1,176001,2951
2626,himachal-pradesh,2018,1,176061,2940
2627,himachal-pradesh,2018,1,174303,2912
2628,himachal-pradesh,2018,2,173205,29254
2629,himachal-pradesh,2018,2,174101,13908
2630,himachal-pradesh,2018,2,173025,8719
2631,himachal-pradesh,2018,2,175131,6220
2632,himachal-pradesh,2018,2,173212,5964
2633,himachal-pradesh,2018,2,171001,5918
2634,himachal-pradesh,2018,2,175001,4890
2635,himachal-pradesh,2018,2,174303,4234
2636,himachal-pradesh,2018,2,176001,4023
2637,himachal-pradesh,2018,2,176061,4020
2638,himachal-pradesh,2018,3,173205,37149
2639,himachal-pradesh,2018,3,174101,17987
2640,himachal-pradesh,2018,3,173025,11142
2641,himachal-pradesh,2018,3,173212,7941
2642,himachal-pradesh,2018,3,175131,7758
2643,himachal-pradesh,2018,3,171001,7505
2644,himachal-pradesh,2018,3,175001,6192
2645,himachal-pradesh,2018,3,174303,5563
2646,himachal-pradesh,2018,3,176001,5268
2647,himachal-pradesh,2018,3,176061,5008
2648,himachal-pradesh,2018,4,173205,46448
2649,himachal-pradesh,2018,4,174101,22954
2650,himachal-pradesh,2018,4,173025,14237
2651,himachal-pradesh,2018,4,173212,10405
2652,himachal-pradesh,2018,4,175131,9879
2653,himachal-pradesh,2018,4,171001,9492
2654,himachal-pradesh,2018,4,175001,7597
2655,himachal-pradesh,2018,4,174303,6982
2656,himachal-pradesh,2018,4,176001,6667
2657,himachal-pradesh,2018,4,173001,6284
2658,himachal-pradesh,2019,1,173205,56637
2659,himachal-pradesh,2019,1,174101,28081
2660,himachal-pradesh,2019,1,173025,17415
2661,himachal-pradesh,2019,1,173212,12770
2662,himachal-pradesh,2019,1,175131,11959
2663,himachal-pradesh,2019,1,171001,11430
2664,himachal-pradesh,2019,1,175001,9174
2665,himachal-pradesh,2019,1,174303,8340
2666,himachal-pradesh,2019,1,176001,8058
2667,himachal-pradesh,2019,1,173001,7691
2668,himachal-pradesh,2019,2,173205,63870
2669,himachal-pradesh,2019,2,174101,31906
2670,himachal-pradesh,2019,2,173025,19851
2671,himachal-pradesh,2019,2,173212,15049
2672,himachal-pradesh,2019,2,175131,14034
2673,himachal-pradesh,2019,2,171001,13320
2674,himachal-pradesh,2019,2,175001,10832
2675,himachal-pradesh,2019,2,176001,9780
2676,himachal-pradesh,2019,2,174303,9747
2677,himachal-pradesh,2019,2,176061,9130
2678,himachal-pradesh,2019,3,173205,70222
2679,himachal-pradesh,2019,3,174101,35428
2680,himachal-pradesh,2019,3,173025,22094
2681,himachal-pradesh,2019,3,173212,17220
2682,himachal-pradesh,2019,3,175131,15731
2683,himachal-pradesh,2019,3,171001,14882
2684,himachal-pradesh,2019,3,175001,12394
2685,himachal-pradesh,2019,3,176001,11173
2686,himachal-pradesh,2019,3,174303,10978
2687,himachal-pradesh,2019,3,171003,10399
2688,himachal-pradesh,2019,4,173205,77412
2689,himachal-pradesh,2019,4,174101,39379
2690,himachal-pradesh,2019,4,173025,24538
2691,himachal-pradesh,2019,4,173212,19051
2692,himachal-pradesh,2019,4,175131,17472
2693,himachal-pradesh,2019,4,171001,16323
2694,himachal-pradesh,2019,4,175001,13750
2695,himachal-pradesh,2019,4,176001,12379
