,State,Year,Quarter,District,Count,Amount
14227,uttar-pradesh,2019,4,chitrakoot district,129557,237569148.26362717
14228,uttar-pradesh,2019,4,lalitpur district,249170,415147911.20848274
14229,uttar-pradesh,2019,4,mau district,445877,763508021.0427756
14230,uttar-pradesh,2019,4,mirzapur district,494142,865550749.7664909
14231,uttar-pradesh,2019,4,bulandshahr district,865523,1612998002.6328402
14232,uttar-pradesh,2019,4,gonda district,502501,1216112969.3951266
14233,uttar-pradesh,2019,4,jhansi district,995155,1815504488.3189025
14234,uttar-pradesh,2019,4,chandauli district,535326,775048803.765221
14235,uttar-pradesh,2019,4,bhadohi district,335341,559967190.8394852
14236,uttar-pradesh,2019,4,pratapgarh district,530239,992265221.5221021
14237,uttar-pradesh,2019,4,saharanpur district,1147871,1861376501.3353348
14238,uttar-pradesh,2019,4,bara banki district,480765,764562635.4137859
14239,uttar-pradesh,2019,4,bareilly district,1342436,2179671438.615908
14240,uttar-pradesh,2019,4,sitapur district,717451,691802381.6676625
14241,uttar-pradesh,2019,4,sultanpur district,517126,914129745.1753559
14242,uttar-pradesh,2019,4,agra district,1992945,3485238496.7261944
14243,uttar-pradesh,2019,4,fatehpur district,293982,535822800.9610729
14244,uttar-pradesh,2019,4,rae bareli district,417255,762711366.4525826
14245,uttar-pradesh,2019,4,firozabad district,495365,882939644.183182
14246,uttar-pradesh,2019,4,kheri district,649222,793591341.0311613
14247,uttar-pradesh,2019,4,gorakhpur district,1669194,3445111045.80023
14248,uttar-pradesh,2019,4,unnao district,424210,685146302.8682197
14249,uttar-pradesh,2019,4,prayagraj district,3400115,5161631925.304864
14250,uttar-pradesh,2019,4,sonbhadra district,561074,1090356998.0280867
14251,uttar-pradesh,2019,4,ghazipur district,785311,1574528809.9949389
14252,uttar-pradesh,2019,4,farrukhabad district,320743,556807628.3387713
14253,uttar-pradesh,2019,4,kannauj district,258519,420520775.36550784
14254,uttar-pradesh,2019,4,azamgarh district,809005,1661165144.9364865
14255,uttar-pradesh,2019,4,ayodhya district,629884,1151855830.497024
14256,uttar-pradesh,2019,4,deoria district,862616,1703101937.4689212
14257,uttar-pradesh,2019,4,ghaziabad district,7615506,10609113377.795418
14258,uttar-pradesh,2020,1,amethi district,442934,793055435.5971984
14259,uttar-pradesh,2020,1,siddharthnagar district,504094,1283921562.9510813
14260,uttar-pradesh,2020,1,auraiya district,360206,682438846.2347766
14261,uttar-pradesh,2020,1,sambhal district,298047,654304412.4248414
14262,uttar-pradesh,2020,1,kanpur nagar district,3526062,6302890117.188827
14263,uttar-pradesh,2020,1,aligarh district,1516382,2754661142.0504365
14264,uttar-pradesh,2020,1,mahoba district,154842,287091201.60271966
14265,uttar-pradesh,2020,1,lucknow district,15484604,35175437631.48635
14266,uttar-pradesh,2020,1,sant kabeer nagar district,376434,871941750.2025517
14267,uttar-pradesh,2020,1,hathras district,410971,765970604.3846166
14268,uttar-pradesh,2020,1,budaun district,392219,721291549.5645074
14269,uttar-pradesh,2020,1,moradabad district,932327,2034344657.470043
14270,uttar-pradesh,2020,1,kushinagar district,1152792,2476570738.609226
14271,uttar-pradesh,2020,1,baghpat district,530997,1065565623.1661642
14272,uttar-pradesh,2020,1,shahjahanpur district,476637,793820511.5504317
14273,uttar-pradesh,2020,1,muzaffarnagar district,818233,1624414500.333385
14274,uttar-pradesh,2020,1,ambedkar nagar district,557894,932648937.8062013
14275,uttar-pradesh,2020,1,bahraich district,362621,778183420.033402
14276,uttar-pradesh,2020,1,jalaun district,402254,726128672.3437756
14277,uttar-pradesh,2020,1,rampur district,387893,758935764.1514974
14278,uttar-pradesh,2020,1,ballia district,867431,1679776535.0813468
14279,uttar-pradesh,2020,1,shravasti district,92811,209037108.9613788
14280,uttar-pradesh,2020,1,kasganj district,236602,425135235.69578433
14281,uttar-pradesh,2020,1,varanasi district,3542507,5628921241.986841
14282,uttar-pradesh,2020,1,gautam buddha nagar district,16781339,19356764212.732895
14283,uttar-pradesh,2020,1,basti district,648494,1477236381.5798903
14284,uttar-pradesh,2020,1,shamli district,350784,711886138.1274472
14285,uttar-pradesh,2020,1,maharajganj district,620464,1388800583.164234
14286,uttar-pradesh,2020,1,etawah district,439975,802347947.2815385
14287,uttar-pradesh,2020,1,etah district,332256,646289351.1039693
14288,uttar-pradesh,2020,1,banda district,263634,458003138.11072093
14289,uttar-pradesh,2020,1,bijnor district,752927,1457705665.530767
14290,uttar-pradesh,2020,1,hardoi district,477639,782383247.9540768
14291,uttar-pradesh,2020,1,balrampur district,268711,678927768.6122268
14292,uttar-pradesh,2020,1,amroha district,477955,1019191449.8232603
14293,uttar-pradesh,2020,1,pilibhit district,368547,563616486.2527626
14294,uttar-pradesh,2020,1,mainpuri district,386043,707602152.0452058
14295,uttar-pradesh,2020,1,kanpur dehat district,356453,690188080.6387806
14296,uttar-pradesh,2020,1,jaunpur district,1180411,2252491479.613646
14297,uttar-pradesh,2020,1,kaushambi district,209052,399878336.4972182
14298,uttar-pradesh,2020,1,hapur district,774089,1439175871.012226
14299,uttar-pradesh,2020,1,hamirpur district,225126,394456129.33399427
14300,uttar-pradesh,2020,1,meerut district,2734403,5750006817.718883
14301,uttar-pradesh,2020,1,mathura district,1331532,2552190691.3455224
14302,uttar-pradesh,2020,1,chitrakoot district,152213,298433903.3791989
14303,uttar-pradesh,2020,1,lalitpur district,295766,510364241.3719046
14304,uttar-pradesh,2020,1,mau district,446716,852393229.2166077
14305,uttar-pradesh,2020,1,mirzapur district,553170,1031890445.8217273
14306,uttar-pradesh,2020,1,bulandshahr district,1151908,2063457475.4872737
14307,uttar-pradesh,2020,1,gonda district,599465,1440352646.7471511
14308,uttar-pradesh,2020,1,jhansi district,1147735,2142737654.3541503
14309,uttar-pradesh,2020,1,chandauli district,537509,937666614.3287449
14310,uttar-pradesh,2020,1,bhadohi district,378029,648953452.5788776
14311,uttar-pradesh,2020,1,pratapgarh district,616605,1177453541.8849149
14312,uttar-pradesh,2020,1,saharanpur district,1272320,2264046332.668038
14313,uttar-pradesh,2020,1,bara banki district,567581,898106303.4951146
14314,uttar-pradesh,2020,1,bareilly district,1552726,2644081691.2668533
14315,uttar-pradesh,2020,1,sitapur district,558492,831382287.4106555
14316,uttar-pradesh,2020,1,sultanpur district,557876,1015816552.3076282
14317,uttar-pradesh,2020,1,agra district,2580164,4626649236.040559
14318,uttar-pradesh,2020,1,fatehpur district,356379,643900349.2945298
14319,uttar-pradesh,2020,1,rae bareli district,523048,1028160710.6428875
14320,uttar-pradesh,2020,1,firozabad district,660551,1122434154.0489092
14321,uttar-pradesh,2020,1,kheri district,645801,953226295.4248688
14322,uttar-pradesh,2020,1,gorakhpur district,1933805,3977529990.219
14323,uttar-pradesh,2020,1,unnao district,512648,816053858.7320218
14324,uttar-pradesh,2020,1,prayagraj district,3666845,6073221861.020849
14325,uttar-pradesh,2020,1,sonbhadra district,634133,1284630207.9425206
14326,uttar-pradesh,2020,1,ghazipur district,886756,1754768855.8994298
14327,uttar-pradesh,2020,1,farrukhabad district,389097,688461310.9033006
14328,uttar-pradesh,2020,1,kannauj district,314330,537738592.533855
14329,uttar-pradesh,2020,1,azamgarh district,963531,1894632195.3300169
14330,uttar-pradesh,2020,1,ayodhya district,707638,1365557406.2100632
14331,uttar-pradesh,2020,1,deoria district,1000897,1938521663.7649212
14332,uttar-pradesh,2020,1,ghaziabad district,8267770,11998182771.021786
14333,uttar-pradesh,2020,2,amethi district,635116,974183514.6682266
14334,uttar-pradesh,2020,2,siddharthnagar district,819494,1658908733.68855
14335,uttar-pradesh,2020,2,auraiya district,555297,913908538.7268261
14336,uttar-pradesh,2020,2,sambhal district,445362,915305072.0436411
14337,uttar-pradesh,2020,2,kanpur nagar district,3495087,6575767545.013138
14338,uttar-pradesh,2020,2,aligarh district,1873486,3333199475.1588674
14339,uttar-pradesh,2020,2,mahoba district,233814,399777718.3400351
14340,uttar-pradesh,2020,2,lucknow district,12430842,30895556075.945335
14341,uttar-pradesh,2020,2,sant kabeer nagar district,563477,1126483835.4807208
14342,uttar-pradesh,2020,2,hathras district,615773,1101536508.1485734
14343,uttar-pradesh,2020,2,budaun district,626764,1100415261.6154776
14344,uttar-pradesh,2020,2,moradabad district,1098280,2227291545.4005814
14345,uttar-pradesh,2020,2,kushinagar district,1538615,3018986266.709964
14346,uttar-pradesh,2020,2,baghpat district,758380,1398945687.0516171
14347,uttar-pradesh,2020,2,shahjahanpur district,673377,1100598020.9656553
14348,uttar-pradesh,2020,2,muzaffarnagar district,1091622,1908747238.8518875
14349,uttar-pradesh,2020,2,ambedkar nagar district,772604,1212105252.8195994
14350,uttar-pradesh,2020,2,bahraich district,517053,924475011.6070898
14351,uttar-pradesh,2020,2,jalaun district,580715,979336659.411663
14352,uttar-pradesh,2020,2,rampur district,555936,973183157.5793293
14353,uttar-pradesh,2020,2,ballia district,1181508,2103381532.6901255
14354,uttar-pradesh,2020,2,shravasti district,134854,252546509.02541625
14355,uttar-pradesh,2020,2,kasganj district,397002,615459668.9485261
14356,uttar-pradesh,2020,2,varanasi district,2569684,4411716947.662937
14357,uttar-pradesh,2020,2,gautam buddha nagar district,10896512,12933946780.93526
14358,uttar-pradesh,2020,2,basti district,948055,1808772881.0817773
14359,uttar-pradesh,2020,2,shamli district,492479,939358656.6601737
14360,uttar-pradesh,2020,2,maharajganj district,822688,1694125648.4930968
14361,uttar-pradesh,2020,2,etawah district,611642,1044635436.3768692
14362,uttar-pradesh,2020,2,etah district,551798,927167974.1658479
14363,uttar-pradesh,2020,2,banda district,357345,564152852.325402
14364,uttar-pradesh,2020,2,bijnor district,1145403,1989993254.2551293
14365,uttar-pradesh,2020,2,hardoi district,790987,1184073625.9853127
14366,uttar-pradesh,2020,2,balrampur district,396187,820186982.4201376
14367,uttar-pradesh,2020,2,amroha district,617820,1214245940.1325486
14368,uttar-pradesh,2020,2,pilibhit district,496981,795419207.6522852
14369,uttar-pradesh,2020,2,mainpuri district,654574,1076283108.867208
14370,uttar-pradesh,2020,2,kanpur dehat district,542702,896535897.5354111
14371,uttar-pradesh,2020,2,jaunpur district,1679713,2818494385.2133613
14372,uttar-pradesh,2020,2,kaushambi district,298441,490127982.97519726
14373,uttar-pradesh,2020,2,hapur district,902343,1496243557.9684124
14374,uttar-pradesh,2020,2,hamirpur district,345407,585773637.2601408
14375,uttar-pradesh,2020,2,meerut district,2994911,6172148246.847013
14376,uttar-pradesh,2020,2,mathura district,1541861,2826177786.1147556
14377,uttar-pradesh,2020,2,chitrakoot district,216451,390056597.1967051
14378,uttar-pradesh,2020,2,lalitpur district,399359,774393184.7726351
14379,uttar-pradesh,2020,2,mau district,658169,1068323503.2972853
14380,uttar-pradesh,2020,2,mirzapur district,749501,1326542494.3352373
14381,uttar-pradesh,2020,2,bulandshahr district,1706169,2741837464.8851476
14382,uttar-pradesh,2020,2,gonda district,815060,1757033684.2832575
14383,uttar-pradesh,2020,2,jhansi district,1262589,2418809124.961895
14384,uttar-pradesh,2020,2,chandauli district,695768,1196696570.5988152
14385,uttar-pradesh,2020,2,bhadohi district,544721,822816633.480869
14386,uttar-pradesh,2020,2,pratapgarh district,954561,1600278347.9329877
14387,uttar-pradesh,2020,2,saharanpur district,1685012,3012340250.8405867
14388,uttar-pradesh,2020,2,bara banki district,699432,1034102989.7037303
14389,uttar-pradesh,2020,2,bareilly district,1694171,2977759298.7303386
14390,uttar-pradesh,2020,2,sitapur district,722022,1088559903.6343775
14391,uttar-pradesh,2020,2,sultanpur district,776598,1229758670.7062597
14392,uttar-pradesh,2020,2,agra district,2837641,5153788501.153106
14393,uttar-pradesh,2020,2,fatehpur district,541508,820178271.380095
14394,uttar-pradesh,2020,2,rae bareli district,655030,1095500288.6753979
14395,uttar-pradesh,2020,2,firozabad district,877638,1459928974.4941869
14396,uttar-pradesh,2020,2,kheri district,754871,1190369834.481358
14397,uttar-pradesh,2020,2,gorakhpur district,2231738,4183285969.668811
14398,uttar-pradesh,2020,2,unnao district,710650,950240650.1922326
14399,uttar-pradesh,2020,2,prayagraj district,2935110,5163514764.361202
14400,uttar-pradesh,2020,2,sonbhadra district,806207,1534403493.080813
14401,uttar-pradesh,2020,2,ghazipur district,1252110,2247394537.737905
14402,uttar-pradesh,2020,2,farrukhabad district,601099,972263008.9379331
14403,uttar-pradesh,2020,2,kannauj district,505120,729038063.4520526
14404,uttar-pradesh,2020,2,azamgarh district,1402231,2315722081.811428
14405,uttar-pradesh,2020,2,ayodhya district,900026,1541977173.5807447
14406,uttar-pradesh,2020,2,deoria district,1368817,2368679849.548726
14407,uttar-pradesh,2020,2,ghaziabad district,7640595,11178742327.553669
14408,uttar-pradesh,2020,3,amethi district,693798,1294320359.5677216
14409,uttar-pradesh,2020,3,siddharthnagar district,929098,2134469977.762343
14410,uttar-pradesh,2020,3,auraiya district,562146,1136268445.31763
14411,uttar-pradesh,2020,3,sambhal district,452494,1135126213.2085724
14412,uttar-pradesh,2020,3,kanpur nagar district,4224357,8417780315.508661
14413,uttar-pradesh,2020,3,aligarh district,2172376,4433149341.3868065
14414,uttar-pradesh,2020,3,mahoba district,261861,531843525.61341166
14415,uttar-pradesh,2020,3,lucknow district,18626637,44986768816.575165
14416,uttar-pradesh,2020,3,sant kabeer nagar district,656697,1513769440.0494862
14417,uttar-pradesh,2020,3,hathras district,625553,1275768778.5339706
14418,uttar-pradesh,2020,3,budaun district,592062,1238230054.556419
14419,uttar-pradesh,2020,3,moradabad district,1295741,3054482814.3022194
14420,uttar-pradesh,2020,3,kushinagar district,1825898,3924228270.6950054
14421,uttar-pradesh,2020,3,baghpat district,874299,1818031340.8166134
14422,uttar-pradesh,2020,3,shahjahanpur district,671383,1272487040.3318233
14423,uttar-pradesh,2020,3,muzaffarnagar district,1231459,2544310298.189884
14424,uttar-pradesh,2020,3,ambedkar nagar district,812512,1475036147.856543
14425,uttar-pradesh,2020,3,bahraich district,538930,1178317118.3128018
14426,uttar-pradesh,2020,3,jalaun district,629953,1243068206.0395167
14427,uttar-pradesh,2020,3,rampur district,553247,1213905751.9285958
14428,uttar-pradesh,2020,3,ballia district,1405118,2795264292.9593353
14429,uttar-pradesh,2020,3,shravasti district,149664,328485585.9483519
14430,uttar-pradesh,2020,3,kasganj district,348658,705077297.3806964
14431,uttar-pradesh,2020,3,varanasi district,3370707,6634516647.606381
14432,uttar-pradesh,2020,3,gautam buddha nagar district,17085582,21337631127.67076
14433,uttar-pradesh,2020,3,basti district,1075459,2331628985.7178273
14434,uttar-pradesh,2020,3,shamli district,536622,1210822146.352789
14435,uttar-pradesh,2020,3,maharajganj district,936896,2055424144.7644112
14436,uttar-pradesh,2020,3,etawah district,675757,1357078925.498352
14437,uttar-pradesh,2020,3,etah district,520578,1064156895.7013092
14438,uttar-pradesh,2020,3,banda district,366254,695728921.4259707
14439,uttar-pradesh,2020,3,bijnor district,1182322,2483271492.086068
14440,uttar-pradesh,2020,3,hardoi district,717346,1302260963.355254
14441,uttar-pradesh,2020,3,balrampur district,454008,1114156872.7042677
14442,uttar-pradesh,2020,3,amroha district,683194,1606211046.2065675
14443,uttar-pradesh,2020,3,pilibhit district,492878,894196424.9031254
14444,uttar-pradesh,2020,3,mainpuri district,613350,1259746316.3304174
14445,uttar-pradesh,2020,3,kanpur dehat district,558874,1109266594.6678605
14446,uttar-pradesh,2020,3,jaunpur district,2030640,3837257466.0020456
14447,uttar-pradesh,2020,3,kaushambi district,315793,618446088.2656065
14448,uttar-pradesh,2020,3,hapur district,1102037,2028865232.0688508
14449,uttar-pradesh,2020,3,hamirpur district,355583,722708619.5316483
14450,uttar-pradesh,2020,3,meerut district,3739519,8114325789.555465
14451,uttar-pradesh,2020,3,mathura district,1884033,3776128655.9009504
14452,uttar-pradesh,2020,3,chitrakoot district,238568,499890761.28251874
