,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
424,andhra-pradesh,2023,1,520010,9654796,17557392337.0
425,andhra-pradesh,2023,1,518002,8884834,16390389002.0
426,andhra-pradesh,2023,1,516001,8730141,19045859096.0
427,andhra-pradesh,2023,1,520011,8055364,14095375533.0
428,andhra-pradesh,2023,1,520007,7967416,15216553606.0
429,andhra-pradesh,2023,1,530026,7954047,13507938696.0
430,andhra-pradesh,2023,2,517501,17533692,27847769343.0
431,andhra-pradesh,2023,2,517507,16071649,27735983775.0
432,andhra-pradesh,2023,2,530016,12677134,20503632033.0
433,andhra-pradesh,2023,2,515001,12455688,22351199564.0
434,andhra-pradesh,2023,2,520010,10965771,19535374795.0
435,andhra-pradesh,2023,2,518002,9897206,18254635605.0
436,andhra-pradesh,2023,2,516001,9681752,21118300896.0
437,andhra-pradesh,2023,2,520011,9241075,15629118550.0
438,andhra-pradesh,2023,2,520007,9092492,17011522677.0
439,andhra-pradesh,2023,2,530026,8876516,14619851366.0
440,arunachal-pradesh,2018,1,791110,4253,8605127.65004581
441,arunachal-pradesh,2018,1,791111,4207,9841038.918801479
442,arunachal-pradesh,2018,1,791102,3286,5671981.37541513
443,arunachal-pradesh,2018,1,790116,2704,4457038.562331891
444,arunachal-pradesh,2018,1,790104,2114,4578762.301169472
445,arunachal-pradesh,2018,1,791109,2112,3137887.500695069
446,arunachal-pradesh,2018,1,792131,2097,3667031.7501450847
447,arunachal-pradesh,2018,1,791001,2041,5020173.997662732
448,arunachal-pradesh,2018,1,791113,1955,6492923.793813149
449,arunachal-pradesh,2018,1,792001,1865,2638135.148973316
450,arunachal-pradesh,2018,2,791110,7878,19894634.32236063
451,arunachal-pradesh,2018,2,791111,7239,20302894.32407169
452,arunachal-pradesh,2018,2,791102,6046,11116134.491696559
453,arunachal-pradesh,2018,2,790116,4689,11109804.760347228
454,arunachal-pradesh,2018,2,790104,4436,10757634.641186869
455,arunachal-pradesh,2018,2,792131,4342,9787595.363164986
456,arunachal-pradesh,2018,2,791113,4159,10355129.796387024
457,arunachal-pradesh,2018,2,792103,3885,10332844.690670341
458,arunachal-pradesh,2018,2,792102,3638,13733030.966675913
459,arunachal-pradesh,2018,2,791109,3486,8901023.6818946
460,arunachal-pradesh,2018,3,791110,13489,28577947.494984522
461,arunachal-pradesh,2018,3,791111,10508,33766761.060124576
462,arunachal-pradesh,2018,3,791102,9777,18868814.474471845
463,arunachal-pradesh,2018,3,791109,8636,14623073.028337255
464,arunachal-pradesh,2018,3,790116,6870,19935455.777625345
465,arunachal-pradesh,2018,3,792103,6672,16204421.801473193
466,arunachal-pradesh,2018,3,790104,6434,18213474.582743015
467,arunachal-pradesh,2018,3,792001,6307,16330131.581704907
468,arunachal-pradesh,2018,3,791113,6191,14657152.42532165
469,arunachal-pradesh,2018,3,792102,5120,16131802.077896373
470,arunachal-pradesh,2018,4,791110,18305,50770919.03443284
471,arunachal-pradesh,2018,4,791111,14891,50578761.54109968
472,arunachal-pradesh,2018,4,791102,11990,28553763.558065224
473,arunachal-pradesh,2018,4,790116,10791,42561249.91245334
474,arunachal-pradesh,2018,4,792103,8743,23841863.530102827
475,arunachal-pradesh,2018,4,790104,8727,28710303.165459957
476,arunachal-pradesh,2018,4,791113,8156,19785304.795617044
477,arunachal-pradesh,2018,4,791109,7660,17851253.026180793
478,arunachal-pradesh,2018,4,792001,7520,18988989.141452394
479,arunachal-pradesh,2018,4,792102,6597,21188725.096378893
480,arunachal-pradesh,2019,1,791110,21769,56305175.15742187
481,arunachal-pradesh,2019,1,791111,18706,57464660.98623066
482,arunachal-pradesh,2019,1,791102,14504,35128890.140528455
483,arunachal-pradesh,2019,1,790116,13724,44410163.52148189
484,arunachal-pradesh,2019,1,791109,11691,24669479.821121186
485,arunachal-pradesh,2019,1,791113,10893,28900698.04714023
486,arunachal-pradesh,2019,1,790104,10231,29899156.53443486
487,arunachal-pradesh,2019,1,792103,10190,28841570.71793741
488,arunachal-pradesh,2019,1,792001,9575,24797020.736688815
489,arunachal-pradesh,2019,1,790101,9149,26500818.398213305
490,arunachal-pradesh,2019,2,791110,28827,80501052.65730712
491,arunachal-pradesh,2019,2,791111,24040,77741634.13628484
492,arunachal-pradesh,2019,2,791102,14906,38658949.40199398
493,arunachal-pradesh,2019,2,790116,13929,48120977.088281885
494,arunachal-pradesh,2019,2,791113,12970,37636424.899820864
495,arunachal-pradesh,2019,2,790104,12562,43392107.208877556
496,arunachal-pradesh,2019,2,791109,12214,28228154.97606074
497,arunachal-pradesh,2019,2,792001,11232,29778429.81452021
498,arunachal-pradesh,2019,2,792103,11076,30442992.654754497
499,arunachal-pradesh,2019,2,790101,10926,36302058.29929494
500,arunachal-pradesh,2019,3,791110,38560,104152420.6903958
501,arunachal-pradesh,2019,3,791111,32844,92522169.403638
502,arunachal-pradesh,2019,3,791102,20744,50221808.10965951
503,arunachal-pradesh,2019,3,791113,19591,49174022.06411387
504,arunachal-pradesh,2019,3,790116,19201,53454221.51239009
505,arunachal-pradesh,2019,3,790104,18759,57742402.565546624
506,arunachal-pradesh,2019,3,792103,17253,38310432.22806125
507,arunachal-pradesh,2019,3,790101,15882,43198540.62981644
508,arunachal-pradesh,2019,3,792001,15645,35020210.50538105
509,arunachal-pradesh,2019,3,791109,14867,29287244.191191502
510,arunachal-pradesh,2019,4,791110,46210,135166318.90100121
511,arunachal-pradesh,2019,4,791111,38960,109780309.4691897
512,arunachal-pradesh,2019,4,791113,25720,67044021.64216873
513,arunachal-pradesh,2019,4,791102,25493,64172690.788512394
514,arunachal-pradesh,2019,4,790104,23418,71137191.35286346
515,arunachal-pradesh,2019,4,792103,22297,45950095.40587128
516,arunachal-pradesh,2019,4,790101,22263,69716144.70739502
517,arunachal-pradesh,2019,4,790116,21777,62382535.12190032
518,arunachal-pradesh,2019,4,792001,18262,41638209.32032033
519,arunachal-pradesh,2019,4,791109,17833,33159442.663443036
520,arunachal-pradesh,2020,1,791110,53858,134164730.89583132
521,arunachal-pradesh,2020,1,791111,44651,118592432.50755887
522,arunachal-pradesh,2020,1,791113,40087,114373417.73145652
523,arunachal-pradesh,2020,1,791102,30846,73201195.2353644
524,arunachal-pradesh,2020,1,792103,27462,65003236.302331895
525,arunachal-pradesh,2020,1,790116,25027,68279455.36544603
526,arunachal-pradesh,2020,1,790104,24414,66277727.27349471
527,arunachal-pradesh,2020,1,792001,23370,55255805.31059417
528,arunachal-pradesh,2020,1,791001,22588,54519489.86110417
529,arunachal-pradesh,2020,1,791109,22374,43679801.42383069
530,arunachal-pradesh,2020,2,791110,66660,161486745.43774873
531,arunachal-pradesh,2020,2,791111,58840,143307742.43547845
532,arunachal-pradesh,2020,2,791102,50996,97581020.8441248
533,arunachal-pradesh,2020,2,791113,49710,128006452.94220668
534,arunachal-pradesh,2020,2,792103,39797,83935770.26695053
535,arunachal-pradesh,2020,2,791001,38760,84597533.513517
536,arunachal-pradesh,2020,2,790104,34466,94485243.39779145
537,arunachal-pradesh,2020,2,792001,33392,72498626.74427575
538,arunachal-pradesh,2020,2,790116,28051,69882584.56823947
539,arunachal-pradesh,2020,2,790101,27329,80597964.5697464
540,arunachal-pradesh,2020,3,791113,85276,286434881.1365983
541,arunachal-pradesh,2020,3,791110,83578,224119989.3692662
542,arunachal-pradesh,2020,3,791111,73373,201615153.49178126
543,arunachal-pradesh,2020,3,791102,59485,147103673.02159554
544,arunachal-pradesh,2020,3,792103,43165,97856482.63015749
545,arunachal-pradesh,2020,3,790104,42704,140524891.73905784
546,arunachal-pradesh,2020,3,792001,40143,98429547.73142855
547,arunachal-pradesh,2020,3,791001,39931,105026195.69865745
548,arunachal-pradesh,2020,3,790116,34849,106829704.02580261
549,arunachal-pradesh,2020,3,790101,31126,106324283.79932615
550,arunachal-pradesh,2020,4,791110,115682,355243299.60706156
551,arunachal-pradesh,2020,4,791113,100879,340893583.5488197
552,arunachal-pradesh,2020,4,791111,96702,282834295.4196955
553,arunachal-pradesh,2020,4,791102,74774,202391786.32094023
554,arunachal-pradesh,2020,4,792103,53234,132562026.23941663
555,arunachal-pradesh,2020,4,791001,51950,144602123.97611114
556,arunachal-pradesh,2020,4,792001,51529,123814287.8204747
557,arunachal-pradesh,2020,4,790104,51050,182176489.64400375
558,arunachal-pradesh,2020,4,790116,40492,120719478.22915718
559,arunachal-pradesh,2020,4,790101,36197,118862457.89585006
560,arunachal-pradesh,2021,1,791113,127025,394958954.74942803
561,arunachal-pradesh,2021,1,791110,119184,404502103.3179444
562,arunachal-pradesh,2021,1,791111,89356,307014656.8532768
563,arunachal-pradesh,2021,1,791102,68000,211432038.67254648
564,arunachal-pradesh,2021,1,792103,53040,141156670.32558545
565,arunachal-pradesh,2021,1,791001,50407,164065117.88460803
566,arunachal-pradesh,2021,1,792001,48954,130623865.61265224
567,arunachal-pradesh,2021,1,790104,39581,151312863.21053433
568,arunachal-pradesh,2021,1,791109,39332,128400296.63511801
569,arunachal-pradesh,2021,1,790116,38205,115157748.78556368
570,arunachal-pradesh,2021,2,791113,170268,432196673.5193349
571,arunachal-pradesh,2021,2,791110,160245,449983951.208361
572,arunachal-pradesh,2021,2,791111,122368,333974912.1268044
573,arunachal-pradesh,2021,2,791102,87524,235678147.9304313
574,arunachal-pradesh,2021,2,792103,76949,179343401.62470114
575,arunachal-pradesh,2021,2,791001,68927,214550532.0577654
576,arunachal-pradesh,2021,2,792001,64602,146046509.47044832
577,arunachal-pradesh,2021,2,790104,52742,184653080.7391938
578,arunachal-pradesh,2021,2,790116,52323,145624699.2825492
579,arunachal-pradesh,2021,2,790101,48726,157622337.23185942
580,arunachal-pradesh,2021,3,791113,225427,582965112.523323
581,arunachal-pradesh,2021,3,791110,207417,603165812.3057537
582,arunachal-pradesh,2021,3,791111,153845,442067361.42168665
583,arunachal-pradesh,2021,3,791102,105715,296166087.7681337
584,arunachal-pradesh,2021,3,792103,88032,194244543.03871346
585,arunachal-pradesh,2021,3,792001,80894,180486995.1464384
586,arunachal-pradesh,2021,3,791001,77128,259793926.03333136
587,arunachal-pradesh,2021,3,790116,66461,197947119.60324338
588,arunachal-pradesh,2021,3,790104,65008,261069265.84552905
589,arunachal-pradesh,2021,3,790101,61516,220804392.11302128
590,arunachal-pradesh,2021,4,791113,279958,685093585.2469286
591,arunachal-pradesh,2021,4,791110,258928,718387355.2085327
592,arunachal-pradesh,2021,4,791111,206496,557846901.7603153
593,arunachal-pradesh,2021,4,791102,134017,368703032.41367143
594,arunachal-pradesh,2021,4,792103,115871,238038756.74938503
595,arunachal-pradesh,2021,4,792001,101771,220359430.80701947
596,arunachal-pradesh,2021,4,791001,93449,317887115.43826216
597,arunachal-pradesh,2021,4,791109,84621,218599005.03410858
598,arunachal-pradesh,2021,4,790116,81804,235869670.0305156
599,arunachal-pradesh,2021,4,790101,77658,269438817.2199306
600,arunachal-pradesh,2022,1,791113,336780,819363323.7219163
601,arunachal-pradesh,2022,1,791110,332485,853173424.1985552
602,arunachal-pradesh,2022,1,791111,262617,658150204.3789485
603,arunachal-pradesh,2022,1,791102,159945,417052440.2856392
604,arunachal-pradesh,2022,1,792103,129210,277477788.7356235
605,arunachal-pradesh,2022,1,792001,121068,265189556.26145488
606,arunachal-pradesh,2022,1,791109,111918,254266306.42573798
607,arunachal-pradesh,2022,1,791001,105769,364396148.4248719
608,arunachal-pradesh,2022,1,792110,84017,238200426.2222041
609,arunachal-pradesh,2022,1,790116,82546,221708919.60946545
610,arunachal-pradesh,2022,2,791110,449672,1063144517.2715561
611,arunachal-pradesh,2022,2,791111,365813,825171645.8623393
612,arunachal-pradesh,2022,2,791113,293972,636386755.5775489
613,arunachal-pradesh,2022,2,791102,202400,506976441.13093287
614,arunachal-pradesh,2022,2,792103,171123,328590056.9824293
615,arunachal-pradesh,2022,2,792001,168260,347653259.94772595
616,arunachal-pradesh,2022,2,791109,160963,328923537.81103456
617,arunachal-pradesh,2022,2,791001,138781,429415327.4851847
618,arunachal-pradesh,2022,2,792110,104904,274482044.040218
619,arunachal-pradesh,2022,2,790116,104888,264639160.7241699
620,arunachal-pradesh,2022,3,791110,493396,989512226.2480668
621,arunachal-pradesh,2022,3,791111,430374,859784995.1774595
622,arunachal-pradesh,2022,3,791113,350164,659314612.6108431
623,arunachal-pradesh,2022,3,791102,223033,502704075.98509526
624,arunachal-pradesh,2022,3,792001,177984,312906039.70234203
625,arunachal-pradesh,2022,3,791109,171234,304861466.0199954
626,arunachal-pradesh,2022,3,792103,168900,302218714.13136125
627,arunachal-pradesh,2022,3,791001,156417,457311028.7111173
628,arunachal-pradesh,2022,3,791112,122875,208103072.98784313
629,arunachal-pradesh,2022,3,790116,119024,273945831.9687789
630,arunachal-pradesh,2022,4,791110,579246,1065690345.4630343
631,arunachal-pradesh,2022,4,791111,486688,876349333.7857587
632,arunachal-pradesh,2022,4,791113,386008,654736963.6475468
633,arunachal-pradesh,2022,4,791102,261421,545042068.6599071
634,arunachal-pradesh,2022,4,792103,210161,343379974.78242886
635,arunachal-pradesh,2022,4,792001,208541,333708831.3015753
636,arunachal-pradesh,2022,4,791001,204796,538239069.5092747
637,arunachal-pradesh,2022,4,791109,199942,337367639.30005294
638,arunachal-pradesh,2022,4,791112,153846,233172634.3808441
639,arunachal-pradesh,2022,4,791120,140090,339456055.3039629
640,arunachal-pradesh,2023,1,791110,1008590,1865632904.0
641,arunachal-pradesh,2023,1,791111,831426,1477332363.0
642,arunachal-pradesh,2023,1,791113,649989,1121559593.0
643,arunachal-pradesh,2023,1,791102,447995,903434926.0
644,arunachal-pradesh,2023,1,791001,366870,889778955.0
645,arunachal-pradesh,2023,1,792103,365583,601422665.0
646,arunachal-pradesh,2023,1,792001,362357,596015826.0
647,arunachal-pradesh,2023,1,791109,346011,598732770.0
648,arunachal-pradesh,2023,1,791112,271249,420585957.0
649,arunachal-pradesh,2023,1,792110,257655,541516308.0
650,arunachal-pradesh,2023,2,791110,1284096,2250046634.0
651,arunachal-pradesh,2023,2,791111,1052500,1803211887.0
652,arunachal-pradesh,2023,2,791113,876188,1385591554.0
653,arunachal-pradesh,2023,2,791102,562332,1044263268.0
654,arunachal-pradesh,2023,2,791001,513980,1133981925.0
655,arunachal-pradesh,2023,2,792103,457250,726708001.0
656,arunachal-pradesh,2023,2,792001,438532,644916082.0
657,arunachal-pradesh,2023,2,791109,427364,717696530.0
658,arunachal-pradesh,2023,2,791112,345029,495018657.0
659,arunachal-pradesh,2023,2,791120,332910,680619706.0
660,assam,2018,1,782127,36278,55685104.31004669
661,assam,2018,1,782126,19015,29531618.71952273
662,assam,2018,1,781010,17827,17537571.597366832
663,assam,2018,1,781032,12544,16344758.303072494
664,assam,2018,1,781039,12320,11675419.253198598
665,assam,2018,1,781022,11160,21394161.557452165
666,assam,2018,1,781001,10964,14211878.220937155
667,assam,2018,1,781005,9017,11227244.310914159
668,assam,2018,1,781038,8676,13458100.482520536
669,assam,2018,1,782123,8395,9021445.995110027
670,assam,2018,2,782127,48384,116170095.69804743
671,assam,2018,2,781010,28765,34543064.75993969
672,assam,2018,2,781032,23020,37069985.80605326
673,assam,2018,2,782126,21573,43770461.5297259
674,assam,2018,2,781022,18670,42156397.49324472
675,assam,2018,2,781001,16484,28303495.144346286
676,assam,2018,2,781039,16265,16302454.69364266
677,assam,2018,2,781038,14557,27844594.363439623
678,assam,2018,2,781308,13501,14412327.173391042
679,assam,2018,2,782123,13067,12434331.737019075
680,assam,2018,3,781010,53744,63112506.38368155
681,assam,2018,3,782127,34599,82030505.12567952
682,assam,2018,3,781032,33634,64706017.19869007
683,assam,2018,3,781022,28483,65165029.42699838
684,assam,2018,3,781001,23772,46640754.80828482
685,assam,2018,3,781039,23417,24795434.492356982
686,assam,2018,3,781038,20581,41002558.83435511
687,assam,2018,3,783380,20313,31377434.881334245
688,assam,2018,3,781308,20256,36590779.6446363
689,assam,2018,3,781136,20134,24505351.774850026
690,assam,2018,4,782123,191097,40365958.68121323
691,assam,2018,4,782127,59167,55990370.032198705
692,assam,2018,4,781032,51149,98762225.01484658
693,assam,2018,4,782003,48402,33450786.817610316
694,assam,2018,4,781022,44539,104401373.29655467
695,assam,2018,4,781010,43288,77616354.09688722
696,assam,2018,4,782126,38675,31863173.323863033
697,assam,2018,4,781001,35778,72836714.43961805
698,assam,2018,4,781319,34279,45240498.09739684
699,assam,2018,4,781038,31676,62489723.74664806
700,assam,2019,1,781010,503839,1078124661.8328056
701,assam,2019,1,781032,62258,120121843.43270376
702,assam,2019,1,781039,57692,41044662.983493246
703,assam,2019,1,781022,55124,119978294.57746854
704,assam,2019,1,782123,46667,41897236.731427655
705,assam,2019,1,781001,43515,89813448.44109452
706,assam,2019,1,782127,42671,51768766.27094724
707,assam,2019,1,781136,42533,61584131.178694054
708,assam,2019,1,781038,39406,76359941.51193222
709,assam,2019,1,781314,32414,45265938.027977295
710,assam,2019,2,781010,1651072,3400967170.8048086
711,assam,2019,2,781032,67144,136158592.94434002
712,assam,2019,2,781039,61117,41121611.0098705
713,assam,2019,2,781022,56840,133563591.31288573
714,assam,2019,2,781001,45316,99439900.43321508
715,assam,2019,2,781038,40783,85345393.69140095
716,assam,2019,2,781011,35256,71372278.76526672
717,assam,2019,2,781028,35051,88623379.4863712
718,assam,2019,2,781019,34614,71776708.63112444
719,assam,2019,2,785001,34411,68114448.05145462
720,assam,2019,3,781010,1013793,3958005278.9310026
721,assam,2019,3,781032,94854,170916940.97272062
722,assam,2019,3,781022,79856,158778818.6025424
723,assam,2019,3,781039,76010,53729190.61250496
724,assam,2019,3,781001,62282,124589790.03571916
725,assam,2019,3,781038,58487,113539110.04477663
726,assam,2019,3,781019,51280,92682137.46767974
727,assam,2019,3,781011,49702,92674425.56703568
728,assam,2019,3,781028,49020,109565259.66869253
729,assam,2019,3,781005,48872,88506490.97296011
